username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
CervezaAguila,30/9/19 08:55,0,1,"Kei, desde el 2 de septiembre se comenzaron a repartir las 100.000 botellas de # AguilaFusionLimon. Son tantas que muchas no han llegado a sus destinos, pero creeme que enserio tu botella no demora.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178669747992514560
CervezaAguila,30/9/19 08:50,0,0,"Claro que lo mereces Mari, # AguilaFusionLimon te va a dejar flechada.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178668349737328642
CervezaAguila,30/9/19 08:40,0,0,"Maggle, vamos corriendo pa' poder entregarte tu botella de # AguilaFusionLimon, ten paciencia.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178665834828447744
CervezaAguila,30/9/19 08:33,0,0,"Diani, ya te contestamos tu # AguilaFusionLimon, llega porque llega.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178664210647195648
CervezaAguila,30/9/19 08:32,0,0,"Keissy, !Fresqueate! tu # AguilaFusionLimon va en camino, nosotros nunca te quedamos mal.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178663813845004288
CervezaAguila,30/9/19 07:42,0,1,"Isa, ?vamos por unas mas tardecito? # AguilaFusionLimon es buena pa' cualquier momento.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178651352261709825
Jimenezpress,29/9/19 21:40,0,0,Me gustabas pero tomas Aguila Fusion Limon.,,,,1.18E+18,https://twitter.com/Jimenezpress/status/1178499954773508104
CervezaAguila,29/9/19 20:59,0,0,"Pa' que veas que siempre cumplimos, bacan. !Cuentanos que tal estuvo esa # AguilaFusionLimon!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178489406971404288
SebastianAnd22,29/9/19 17:38,1,9,La decepcion mas grande de mi vida fue el Aguila Fusion Limon,,,,1.18E+18,https://twitter.com/SebastianAnd22/status/1178438964543406081
VinchoHernandez,29/9/19 16:05,0,0,@ CervezaAguila aqui probando la nueva # aguilafusionlimon que al fin llego!! pic.twitter.com/LUE2fIOXCw,,@ CervezaAguila,# aguilafusionlimon,1.18E+18,https://twitter.com/VinchoHernandez/status/1178415552299196416
CervezaAguila,29/9/19 13:57,0,1,"!Salud!, porque te vamos a sorprender cuando llegue nuestra # AguilaFusionLimon.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178383321098797058
CervezaAguila,29/9/19 13:47,0,1,"Lu, yo nunca cuestionaria tus gustos, eso es lo bueno de pertenecer al combo, que podemos estar sentados en la misma mesa compartiendo una fria, tu con la Original y yo con # AguilaFusionLimon. ?Cuando nos vemos?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178380913467633669
CervezaAguila,29/9/19 13:37,0,0,"RouserGaran, ?sabes quien te hizo la picardia? Porque lo minimo que deberia hacer, es comprarte unas cuantas de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178378227808702464
listomijo,29/9/19 13:03,0,1,Mi cara cuando probe la cerveza aguila fusion limon. pic.twitter.com/oJpUjmXX3W,,,,1.18E+18,https://twitter.com/listomijo/status/1178369789833687042
CervezaAguila,29/9/19 12:27,0,1,"Lu, # AguilaFusionLimon no tiene estrato. Esta disenada para quien tenga buen gusto. !Vivela!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178360614403690496
CervezaAguila,29/9/19 11:08,0,1,"Geo, lo bueno de nuestra # AguilaFusionLimon es que puedes fusionarla en cualquier momento y lugar. !Vivela!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178340843394158594
yurleygarzonJ,29/9/19 10:57,0,1,Esperaba mas de ti.. Aguila fusion limon,,,,1.18E+18,https://twitter.com/yurleygarzonJ/status/1178338109383233536
Mayafernandam,29/9/19 10:41,0,0,"En estos momentos quisiera una aguila fusion limon, diossss muero",,,,1.18E+18,https://twitter.com/Mayafernandam/status/1178334010386333698
CervezaAguila,29/9/19 10:38,1,2,"Yise, definitivamente podemos comprobar que nuestra # AguilaFusionLimon se hizo para llenar tus dias de felicidad. !Vivela!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178333174310592513
CervezaAguila,29/9/19 10:27,0,1,"Pao, que lindos recuerdos, pero como todo en la vida evoluciona, date la oportunidad de experimentar con nuestra nueva # AguilaFusionLimon. !Vivela!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178330355549573121
CervezaAguila,29/9/19 09:21,0,1,"Carlitos, nosotros no nos quisimos parecer a nada. Nuestra # AguilaFusionLimon es unica. Es solo cuestion de gustos y para eso existen los colores.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178313826791501826
CervezaAguila,29/9/19 06:51,0,1,"!Hola!, ?seguro? Nos extrana que digas eso. Nuestra # AguilaFusionLimon es perfecta para cualquier ocasion, precisamente por su fusion. ?Que tal otra oportunidad?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178276063996190721
IsaDeLaE,28/9/19 23:45,0,0,Me antoje de una cerveza aguila fusion limon,,,,1.18E+18,https://twitter.com/IsaDeLaE/status/1178168891815710720
DianaPortacio,28/9/19 23:25,0,0,Habra algo mas Diana Portacio que un pico y twerking # oktoberfest2019 # aguilafusionlimon # distritofusion @Briceno 18 Campo de Golf https://www.instagram.com/p/B2-0r58nfzV/?igshid=qj8ph2pqbo8l ...,,,# oktoberfest2019 # aguilafusionlimon # distritofusion,1.18E+18,https://twitter.com/DianaPortacio/status/1178163794339454977
intensa__,28/9/19 22:13,0,4,"M. Como es para salir a tomar, cualquier cosa menor aguila fusion limon y como es free :(",,,,1.18E+18,https://twitter.com/intensa__/status/1178145835042914304
Salome_rd,28/9/19 19:15,0,0,"Para las personas que promocionaron la cerveza aguila fusion limon,que mentiraaa. No es tan deliciosa como decian.",,,,1.18E+18,https://twitter.com/Salome_rd/status/1178100885102170112
tabhataaa_ruiz,28/9/19 18:21,0,3,?Que tal es el Aguila Fusion Limon? Tengo unas ganas de probarla.,,,,1.18E+18,https://twitter.com/tabhataaa_ruiz/status/1178087251710038016
asghjk__,28/9/19 18:01,4,5,"Esa aguila fusion limon es un asco, k les pasa unu.",,,,1.18E+18,https://twitter.com/asghjk__/status/1178082422698713088
Selene0519,28/9/19 17:48,0,0,Por Fin Pruebo La Cerveza # AguilaFusionLimon @ CervezaAguila Me Gusto!!! Y Perfecta Para La Ocasion pic.twitter.com/Xq7J68a0WD,,@ CervezaAguila,# AguilaFusionLimon,1.18E+18,https://twitter.com/Selene0519/status/1178078979527516160
Bitter__Love,28/9/19 16:03,0,0,Me perdonaran pero la cerveza aguila fusion limon se acaba de convertir en mi favorita,,,,1.18E+18,https://twitter.com/Bitter__Love/status/1178052524647030784
CervezaAguila,28/9/19 15:33,0,1,"Esa es viejo Duber, ?ya probaste # AguilaFusionLimon?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178044973876465667
danielzv30,28/9/19 14:57,0,0,"Probando la # aguilafusionlimon , como aperitivo esta bien, para tomar toda la noche no vale la pena",,,# aguilafusionlimon,1.18E+18,https://twitter.com/danielzv30/status/1178035935411347458
_LukasBP,28/9/19 14:53,0,0,Se me estan antojando unas AGUILA FUSION LIMON,,,,1.18E+18,https://twitter.com/_LukasBP/status/1178034932494548999
alexandnraa,28/9/19 14:14,1,2,Ayer descubri tres cosas: 1. Con dos tragos de cachaza me prendo 2. Sara y yo bailamos igual 3. El aguila fusion limon sabe a limonada agria/picha con gas Fin,,,,1.18E+18,https://twitter.com/alexandnraa/status/1178025322626899969
isnardokun,28/9/19 13:59,0,0,?Alguien probo ya la Aguila Fusion Limon? Horrible.,,,,1.18E+18,https://twitter.com/isnardokun/status/1178021304919891968
CervezaAguila,28/9/19 13:57,1,1,"Aleja, ?que detalle no te gusto? Que tal si nos das otra oportunidad para que le cojas el gusto a nuestra # AguilaFusionLimon. !No perderias nada!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178020882096283649
CervezaAguila,28/9/19 13:50,0,0,"Alejo, que raro, porque nuestra # AguilaFusionLimon tiene un sabor ideal. Perfecto para acompanarte en cualquier ocasion. ?Que tal si nos das otra oportunidad?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178019098736959488
alemorenocont,28/9/19 13:27,0,0,"Como dijeron por ahi a esa Aguila fusion le falta calle para ser limon""""",,,,1.18E+18,https://twitter.com/alemorenocont/status/1178013415341772800
CervezaAguila,28/9/19 13:22,0,0,"Wilson, la alegria llego a tu casa hecha # AguilaFusionLimon. Dinos, ?pa' cuando la otra?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1178012161098039296
Juan_Daviid96,28/9/19 13:14,0,13,Esa Aguila Fusion Limon vale monda,,,,1.18E+18,https://twitter.com/Juan_Daviid96/status/1178010212306968579
7kvse,28/9/19 12:37,1,14,No trates como club colombia dorada a quien te trata como aguila fusion limon.,,,,1.18E+18,https://twitter.com/7kvse/status/1178000751894945793
Luisemilioalean,28/9/19 12:18,0,0,Esa aguila fusion limon sabe a la misma aguila negra no siento la diferencia... no saben ni q inventar,,,,1.18E+18,https://twitter.com/Luisemilioalean/status/1177996116190728192
CervezaAguila,28/9/19 11:56,0,1,"Marce, no te imaginas de lo que te estas perdiendo. Nuestra # AguilaFusionLimon esta buenisima.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177990354534055936
GreysJohanna,28/9/19 11:13,0,3,Empezo la tropa de la nueva # aguilafusionlimon pic.twitter.com/EqxnX5sb9F,,,# aguilafusionlimon,1.18E+18,https://twitter.com/GreysJohanna/status/1177979596215656449
CervezaAguila,28/9/19 11:07,0,0,"Pau, tu # AguilaFusionLimon, mas temprano que tarde va a llegar, te esperamos en nuestro distrito fusion pa' que puedas probarla, si todavia no tienes tus boletas consiguelas en el evento.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177978230223052801
CervezaAguila,28/9/19 10:55,0,0,"Viejo Cris, nosotros siempre cumplimos, nos extrana. Ve convocando al combo que ya pronto tendras tu # AguilaFusionLimon.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177975165176750086
CervezaAguila,28/9/19 10:43,0,0,"Cami, lo bueno se hace esperar, cuando te llegue tu # AguilaFusionLimon no la vas a querer dejar jamas.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177972123161284608
CervezaAguila,28/9/19 10:42,0,0,"Bro, por supuesto que no te vamos a embolatar esa # AguilaFusionLimon. Atento a tu celu.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177971899877543942
CervezaAguila,28/9/19 10:27,0,1,"!Hay gustos pa' todos, viejo Marlon! Menos mal la # AguilaFusionLimon se mezcla perfecto con cualquier plan y momento. ! # Vivela!",,,# AguilaFusionLimon # Vivela,1.18E+18,https://twitter.com/CervezaAguila/status/1177968023942115330
CervezaAguila,28/9/19 10:05,0,0,"Alejo, ?por que dices eso? ?Que no te gusto de nuestra # AguilaFusionLimon?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177962579114840065
CervezaAguila,28/9/19 10:02,0,2,"Lina, te llego la felicidad hecha # AguilaFusionLimon. !Gozatela y Vivela siempre fria!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177961711388827651
CervezaAguila,28/9/19 09:46,0,1,"Marlon, ?y que te parece, por variar, si hoy sabado te tomas una # AguilaFusionLimon?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177957833926676480
CervezaAguila,28/9/19 09:39,0,0,"Pero seguro tu # AguilaFusionLimon te refresca como nada, Jorgito. !Bien fria es como la mereces!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177956037195915265
CervezaAguila,28/9/19 09:38,0,0,"Si fuiste la ganadora de una # AguilaFusionLimon, no te preocupes, que aun las estamos entregando. !Paciencia!, que esa cervecita te llega.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177955859789488128
CervezaAguila,28/9/19 09:36,0,0,"Meneto, que buena idea. # AguilaFusionLImon se presta para fusionarla con lo que se te ocurra. Vivela y gozatela siempre fria.",,,# AguilaFusionLImon,1.18E+18,https://twitter.com/CervezaAguila/status/1177955317621170177
CervezaAguila,28/9/19 09:29,0,1,"Marce, nos alegra mucho que seas parte de esta gran familia Aguila. ?Y aprobaste la nueva # AguilaFusionLimon? !Esta buenisima!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177953550640537600
CervezaAguila,28/9/19 09:18,0,0,"Bro, ?y ya te diste una oportunidad con # AguilaFusionLimon?",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177950794827665411
CervezaAguila,28/9/19 08:54,0,0,"@ Mlauracholes, cogela suave, la estamos alistando ya casi puedes disfrutar de tu # AguilaFusionLimon. !Nos avisas cuando te llegue!",,@ Mlauracholes,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177944712260530178
CervezaAguila,28/9/19 08:51,0,0,"Meetfan, !tu tranquilo!, tu # AguilaFusionLimon, va en camino, nosotros siempre cumplimos.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177943810548146176
CervezaAguila,28/9/19 08:50,0,1,"Juanfe si la # AguilaFusionLimon, es pa' ti, !eres muy buena onda!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177943610551091200
CervezaAguila,28/9/19 08:03,0,0,"!Juli, gracias por tu paciencia! No te imaginas lo bueno que esta nuestra # AguilaFusionLimon. !La espera valdra la pena!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177931723591561218
CervezaAguila,28/9/19 07:45,0,1,"Mi hermano, tu botella llega por que llega, pero pega bueno el plan de unas # AguilaFusionLimon y lo que mas nos gusta el futbol.",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177927387704520704
CervezaAguila,28/9/19 07:42,0,1,"Loren, tu # AguilaFusionLimon esta cerca, falta poco luego que la pruebes no la vas a querer dejar. !Te lo aseguro!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177926534054723584
CervezaAguila,28/9/19 07:38,0,0,"Karen, no queremos que te quedes sin tu # AguilaFusionLimon. Te escribiremos por DM. !Atenta!",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/CervezaAguila/status/1177925515992322048
sbc2098,28/9/19 07:04,0,0,"Es un total engano, no le crean. # AguilaFusionLimon pic.twitter.com/1AfpDsKMRV",,,# AguilaFusionLimon,1.18E+18,https://twitter.com/sbc2098/status/1177916893652500482
El1mprudente,28/9/19 01:02,0,2,Esa aguila fusion limon es cule caga,,,,1.18E+18,https://twitter.com/El1mprudente/status/1177825918770978816
Ggr800,27/9/19 23:21,0,0,Esa cerveza de aguila fusion limon es muyy paila,,,,1.18E+18,https://twitter.com/Ggr800/status/1177800575565606912
alexis_18897,27/9/19 22:59,0,0,# aguilafusionlimon pic.twitter.com/R5oiMboGIz,,,# aguilafusionlimon,1.18E+18,https://twitter.com/alexis_18897/status/1177795041785462786
AslyNathalia,27/9/19 22:28,0,0,?Ya probaron la Aguila fusion de limon?,,,,1.18E+18,https://twitter.com/AslyNathalia/status/1177787172755259393
KLinaresAronna,27/9/19 21:54,0,0,@ CervezaAguila me notificaron que ya habia llegado mi # aguilafusionlimon y no recibi nada,,@ CervezaAguila,# aguilafusionlimon,1.18E+18,https://twitter.com/KLinaresAronna/status/1177778473974284288
ElDieGonorrea,27/9/19 21:02,2,11,La aguila fusion limon es lo mas feo que ha sacado bavaria.,,,,1.18E+18,https://twitter.com/ElDieGonorrea/status/1177765551428587525
Davidcuellop,27/9/19 21:01,0,0,Esa aguila Fusion limon sabe como a choclito... jaja,,,,1.18E+18,https://twitter.com/Davidcuellop/status/1177765197781622785
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/7hOYGrUMUd,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734826289328128
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/T3tilLfHyV,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734826238996480
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/HAiw9gtiQ3,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734826075414529
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/qIGmvIOYkU,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734825723084800
Club_Colombia,27/9/19 19:00,0,1,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/WvrDKG9nd3,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734825475629056
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/5hfG3t3fG1,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734825320468480
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/cAKsaf9mdi,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734825144225792
